reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,tgl_update,sentiment,business_category,sub_issue,merge_group,confidence_level
8f9adf62-f106-4bc6-90b2-8b6460c59c1b,Abi Arsenio,https://play-lh.googleusercontent.com/a/ACg8ocLpSMhrKgLpk1Y9faXMvIFsVRseCYzBwsS9pI9UlKcvzzb-4A=mo,iklan nya terlalu banyak itu aplikasi,3,0,7.28.6-f0021ae7b0,2026-06-14 19:54:14,"Halo Kak, mohon maaf atas ketidaknyamanannya. Silakan informasikan kendala tersebut melalui email info@vidio.com dengan judul/desc: Keluhan GPlay Store {nama di Google Play}. Berkenan untuk melampirkan screenshot kendala guna kami bantu pengecekan. Bila berkenan, Kakak bisa menambahkan bintangnya jika masalah sudah teratasi ya :) -GC",2026-06-14 22:01:44,7.28.6-f0021ae7b0,2026-06-23 21:19:50,netral,Pengalaman Pengguna,Aplikasi bagus namun terganggu terlalu banyak iklan,ADVERTISEMENT_ISSUE,High
44577179-576c-4275-8f45-ed4c2c26204a,Putri Syalsah Bylla,https://play-lh.googleusercontent.com/a/ACg8ocKYI011mgx3mjB2STy0vLoKXNGpT3vmZATD0JgoY-EAR5m3=mo,bnyak kali iklan ny,3,0,,2026-06-14 18:26:33,"Halo kak, agar bebas dari iklan pastikan kamu berlangganan paket Platinum atau Ultimate. -FP
",2026-06-14 21:32:26,,2026-06-23 21:19:50,netral,Pengalaman Pengguna,Frekuensi iklan yang terlalu sering dan mengganggu,ADVERTISEMENT_ISSUE,High
839be6c8-1c4e-493a-b71f-8d0ada7d9d31,Haija Mawadarahma,https://play-lh.googleusercontent.com/a-/ALV-UjVJ5VxeIJpTsdVQljQCUUywdtdI-yVmN-Hpnt72YvAfinxuwcNK,kode otp pakai no hp nggk bisa lewat sms yaaa,3,0,7.28.6-f0021ae7b0,2026-06-14 16:53:12,"Halo Kak, mohon maaf atas ketidaknyamanannya. Silakan informasikan kendala tersebut melalui email info@vidio.com dengan judul/desc: Keluhan GPlay Store {nama di Google Play}. Berkenan untuk melampirkan screenshot kendala guna kami bantu pengecekan. Bila berkenan, Kakak bisa menambahkan bintangnya jika masalah sudah teratasi ya :) -IG
",2026-06-14 16:56:08,7.28.6-f0021ae7b0,2026-06-23 21:19:50,netral,Langganan dan Pembayaran,Kesulitan dalam proses pembelian paket berlangganan,SUBSCRIPTION_ERROR,High
1eb06f9f-32ae-452a-b870-0a5d95b64ff5,Nurbaini Nur,https://play-lh.googleusercontent.com/a-/ALV-UjVLFxNunymOxdfdom4ZYg1hf0aR1mnDklL7QppjSVEDOMFWuZg,apl nya bagus tapi kenapa harus bayar coba di gratis ajaa,3,0,7.28.6-f0021ae7b0,2026-06-13 20:18:55,"Hai Sahabat Vidio, terima kasih sudah menggunakan aplikasi Vidio ya. Saat ini kami terus berupaya meningkatkan kualitas kami, agar anda bisa mengakses Vidio dengan nyaman. Tonton terus konten-konten menarik dari Vidio, dan jangan lupa ditambah bintangnya ya :) -IG
",2026-06-13 20:56:29,7.28.6-f0021ae7b0,2026-06-23 21:19:50,netral,Pengalaman Pengguna,Aplikasi bagus namun terganggu terlalu banyak iklan,ADVERTISEMENT_ISSUE,High
1a53c572-5e4a-4ea8-a10a-1bcba12faa92,29 Cubee,https://play-lh.googleusercontent.com/a-/ALV-UjXy6z34HZIOLUSPoNc2j7y7Btc_E3o1Fr4e8sKQCemfa07kAxtz,"untuk developer, saya menikmati acara TV di aplikasi ini, tetapi mohon untuk sebisa mungkin dikurangi iklannya, jangan secara masif masuk ke satu streaming, dan juga ada bug dimana saat selesai menonton iklan, iklan yang sama ditunjukkan lagi seperti diulang, jadi bug itu sangat meresahkan dan harus keluar masuk streaming setiap kali ada bug iklan itu, jadi saya mohon secepat mungkin untuk di fix karena ini aplikasi satu-satunya saya nonton channel tv yang bisa saya tonton setelah tv saya rusak",3,0,,2026-06-12 21:27:48,"Hai Sahabat Vidio, terima kasih sudah menggunakan aplikasi Vidio ya. Saat ini kami terus berupaya meningkatkan kualitas kami, agar anda bisa mengakses Vidio dengan nyaman. Tonton terus konten-konten menarik dari Vidio, dan jangan lupa ditambah bintangnya ya :) -IG
",2026-06-12 22:03:11,,2026-06-23 21:19:50,netral,Pengalaman Pengguna,Keluhan mengenai frekuensi iklan yang tinggi,ADVERTISEMENT_ISSUE,Medium
0ba5b2db-e8cb-4e30-81c6-aae813ad5f8a,Fidan Mr,https://play-lh.googleusercontent.com/a-/ALV-UjUyopiOV0mwOBaeIxX7JABt7wDuIDzjK_G1i2RsD3DYkFKZVSs,tiga bintang dulu soalnya baru nyoba ni aplikasi video,3,0,7.28.6-f0021ae7b0,2026-06-12 20:28:18,"Halo, kak. Mohon maaf atas ketidaknyamanannya, silakan laporkan issue yang dialami ke email info@vidio.com atau send feedback dari aplikasi vidio dgn judul/desc: Keluhan Google Play Store {nama di Google Play} beserta screenshot kendalanya agar dapat segera kami cek. Bila berkenan Kakak bisa menambahkan bintangnya setelah kendala teratasi. -AA
",2026-06-12 22:04:24,7.28.6-f0021ae7b0,2026-06-23 21:19:50,netral,Kepuasan Pengguna,Pemberian rating rendah karena kendala teknis,GENERAL_FEEDBACK,High
74affad7-a50d-4ea7-a69a-c1a2d1e86c6c,Juju Juarsih,https://play-lh.googleusercontent.com/a/ACg8ocItAIxcq0zWR_WHefcykqOzdYxDdHkNcpPW26cNHJu6NTxIlOk=mo,kurangin dikit deh iklannya,3,0,7.28.6-f0021ae7b0,2026-06-12 19:15:09,"Halo kak, mohon maaf atas ketidaknyamanannya. Silakan informasikan lbh lanjut kendala tsb melalui email ke info@vidio.com dgn judul/desc: Keluhan GPlay Store {nama di Google Play}. Jangan lupa untuk melampirkan screenshot kendala yang dialami untuk membantu kami dlm pengecekan. -MP",2026-06-12 22:03:59,7.28.6-f0021ae7b0,2026-06-23 21:19:50,netral,Pengalaman Pengguna,Jumlah iklan terlalu banyak dan mengganggu,ADVERTISEMENT_ISSUE,Medium
d55f3de2-d1c2-4981-aef5-d9fa23d66f2b,Franch Delfhi,https://play-lh.googleusercontent.com/a-/ALV-UjXGd0eHmFoUmIUAolWr8fKLlinbWaWxI6kDBtJcxW52Hj4dhGo,udh bayar. malah ngk ada tayangnya Piala Dunia... huft,3,0,7.27.12-8c95ba7d3a,2026-06-12 10:40:25,,,7.27.12-8c95ba7d3a,2026-06-23 21:19:50,netral,Langganan dan Pembayaran,Kesulitan dalam proses pembelian paket berlangganan,SUBSCRIPTION_ERROR,Medium
f59d2c56-ffc7-4ca4-9dee-e54eca6238c0,sarwo Edi,https://play-lh.googleusercontent.com/a/ACg8ocK5FKjyYzK9FbJp2EqI465g_E09912fke9wDRSNcI-aoYSUDg=mo,"abis di update bukanya bagus malah bikin muak ,, ini kenapa pas streaming lemot bngt padahal wifi lancar buka Ig FB gak ada kendala,, di vidio doang buffering mlu perbaiki lah bug nya",3,0,7.28.6-f0021ae7b0,2026-06-11 23:08:54,"Halo Kak Sarwo, mohon maaf atas ketidaknyamanannya. Silakan informasikan lbh lanjut kendala tsb melalui email ke info@vidio.com dgn judul/desc: Keluhan GPlay Store {nama di Google Play}. Jangan lupa untuk melampirkan screenshot kendala yang dialami untuk membantu kami dlm pengecekan. -CN",2026-06-12 01:04:58,7.28.6-f0021ae7b0,2026-06-23 21:19:50,netral,Kinerja Aplikasi,Aplikasi buffering dan error setelah pembaruan,PERFORMANCE_BUG,High
2740ce43-64b0-4c98-9513-c570913d4737,Ratih RAtih,https://play-lh.googleusercontent.com/a/ACg8ocLmoGBQQeNd0l372SBwWaCDJ12yjL4tN29rJScl2H03TUsdbA=mo,ok,3,0,7.28.6-f0021ae7b0,2026-06-11 19:36:04,"Hai kak, terima kasih ya untuk bintang nya. Tetap saksikan tayangan favorit kakak di Vidio! Happy Watching, Jangan lupa di tambah ya untuk bintang nya :) -MP",2026-06-11 22:58:54,7.28.6-f0021ae7b0,2026-06-23 21:19:50,netral,Kepuasan Pengguna,Ulasan singkat positif,POSITIVE_FEEDBACK,High
