reviewId,content,topic_id,topic_name,main_topic_prob,alt_topic_1,alt_topic_1_name,alt_topic_1_prob,alt_topic_2,alt_topic_2_name,alt_topic_2_prob
f91e0aa2-4973-46d3-a75d-01d2b95e6039,"aplikasi TDK dpt di buka,pdhal semua saran dan yg di berikan sdh d coba semua,tp ttp TDK bisa kebuka.mhn perhatiany terima kasih.",0,Sudah Tidak Di,0.8082946538925171,1,Bisa Tidak Buka,0.7747544050216675,15,2026 Mei Tanggal,0.7549279928207397
ba2c49fd-4efa-4fce-9a00-4eacf01372a9,gak bisa login malah stuck...,1,Bisa Tidak Buka,0.8716940879821777,3,Bisa Dibuka Tidak,0.8370975255966187,7,Susah Kagak Login,0.8347505331039429
b16726d2-10df-4be1-92b5-8598bf11033c,kenapa jp berskala nya lama banget yah??mungkin ada solusinya?,0,Sudah Tidak Di,0.7387373447418213,6,Mental Mulu Terus,0.7318328022956848,15,2026 Mei Tanggal,0.7264115810394287
c668e048-dcb2-4227-b54e-15f06f2466b9,kenapa ya apk dari PEMERINTAH selalu busuk. gmail dan pswrd sudah benar tapi salah. KOCAK,12,Sampah Tolol Aplikasi,0.651433527469635,8,Pengkinian Data Server,0.7444460391998291,4,Sendiri Persulit Pemerintah,0.7410926818847656
883f0517-6844-4743-96f1-bafa3c3cd1a7,"pengajuan tgl 2, tgl 9 verifikasi data sampe sekarang belum juga pencairan, lama sekali...",0,Sudah Tidak Di,0.7282813191413879,22,Kepesertaan Memuat Data,0.7793146371841431,11,Jht Klaim Pencairan,0.7657395601272583
db3a98da-b213-4a56-8d6e-f3405212a824,"aplikasi pemerintah tertolol yang pernah ada , system aplikasi belum rangkum , asal jadi peller.",4,Sendiri Persulit Pemerintah,0.7366449236869812,12,Sampah Tolol Aplikasi,0.6828492879867554,2,Update Tiap Meminta,0.6644654273986816
8ab07ef6-61ba-4021-96d8-fda4938c54f6,Udah di download berkali-kali tetap gak bisa dibuka aplikasi nge bug terus parah.,0,Sudah Tidak Di,0.8145970702171326,1,Bisa Tidak Buka,0.8416383266448975,15,2026 Mei Tanggal,0.8005687594413757
c5fd9ebb-5a49-4d30-a501-b973ec2951ed,"laporin aja nih ke negara nih,masa cairin duit kita sendri prosesnya selama ini,ini duit kitaaaa woy",4,Sendiri Persulit Pemerintah,0.7057739496231079,11,Jht Klaim Pencairan,0.6241564750671387,25,Lahir Tanggal Scroll,0.6179068684577942
dbd4b840-2636-48e4-b5a6-6fed4ddca12f,"mengapa tidak bisa login ? padahal passwd benar. malah terblokir jadinya. ,👎👎👎👎👎👎👎👎",0,Sudah Tidak Di,0.7835971713066101,1,Bisa Tidak Buka,0.7866270542144775,22,Kepesertaan Memuat Data,0.7828961610794067
9e5532f1-5e84-412d-b78e-d1a71b60fcb7,"masaa gabisa dibuka samsek, udh nyobain semua method di yt tetep ga ada yang bisa. Tolong untuk pemerintah lebih diperhatikan dalam pengembangan aplikasi pendukung masyarakatnya",7,Susah Kagak Login,0.7076628804206848,0,Sudah Tidak Di,0.7757664918899536,8,Pengkinian Data Server,0.7608282566070557
