comment_id,username,comment_text,like_count,reply_count,topic_id,topic_name,main_topic_prob,alt_topic_1,alt_topic_1_name,alt_topic_1_prob,alt_topic_2,alt_topic_2_name,alt_topic_2_prob
7581648983107044114,ini.alexa01,"kak uang pendaftaran nya berapa? ada biaya lagi ga kek ut kn 1,6jt kalo unsia berapaa?",0,0,1,Berapa Buka Kapan,0.8218268156051636,14,Dicicil 3Jt Biaya,0.8056713938713074,0,Tidak Ada Jurusan,0.7998868227005005
7653439862230516496,educational356,kak kira kira tes masuknya apa aja ya,0,0,0,Tidak Ada Jurusan,0.7345999479293823,1,Berapa Buka Kapan,0.7938178777694702,15,Dimana Daerah Pjj,0.7345085144042969
7591673604074570514,vyaw30,kalau nnti wisudanya online gimana ya min,0,1,4,Online Offline Full,0.8323032855987549,1,Berapa Buka Kapan,0.8500868082046509,0,Tidak Ada Jurusan,0.7851155996322632
7592108990784848647,univsiberasia,Wisuda dilaksanakan secara hybrid ya Kakak🤩,0,0,6,Dibuka Saat Mahasiswa,0.7424170970916748,10,Selalu Amin Semoga,0.7174810171127319,4,Online Offline Full,0.7136598825454712
7592820447876694792,99traz_,"ka, kalo yg kerja shift kadang pagi kadang malem dan liburnya ga sabtu minggu bisa ngga ya? liburnya ga nentu misal bulan ini senin selasa kemungkinan bulan depan kamis jumat tapi pengen kuliah juga🥺",0,1,0,Tidak Ada Jurusan,0.6855723261833191,12,Umur Yang Semangat,0.704806923866272,4,Online Offline Full,0.6774898171424866
7592865536516031240,univsiberasia,"Hi Kak, jangan khawatir ya karena di UNSIA sistem pembelajarannya sangat fleksibel, bisa menyesuaikan waktu kerja lho🤗",1,0,9,Id Ac Pmb,0.8320261240005493,16,100 Tugas Skripsi,0.7778805494308472,6,Dibuka Saat Mahasiswa,0.7762999534606934
7579533004244173576,semangatberproses0,ayo dong min S2 diadain,3,0,5,Ada S2 Rpl,0.698082685470581,7,Daftar Aku Sudah,0.7006819248199463,0,Tidak Ada Jurusan,0.6708240509033203
7592192480372998930,atikadwiles,😭,0,0,3,Menyimak Nrrjml Binus,0.9952300190925598,21,Nitip Nitipp Kabarin,0.6757674217224121,2,Iya Kak Dong,0.6486167311668396
7584601235212321544,tati.tmq,😂,0,0,3,Menyimak Nrrjml Binus,0.995229959487915,21,Nitip Nitipp Kabarin,0.6757673621177673,2,Iya Kak Dong,0.6486166715621948
7579534239596643073,nadishapa26,kakkk tambah jurusan dong,0,0,5,Ada S2 Rpl,0.7695416212081909,7,Daftar Aku Sudah,0.809984564781189,0,Tidak Ada Jurusan,0.7827581167221069
7583925996380111623,ivonyny,Nerima yg kejar paket gak kak ???,0,3,1,Berapa Buka Kapan,0.7205931544303894,4,Online Offline Full,0.7184349298477173,5,Ada S2 Rpl,0.7022711038589478
7583929319078331154,univsiberasia,"Hi Kak, kalau sudah paket C boleh Kak",1,0,1,Berapa Buka Kapan,0.7471312284469604,8,Dm Admin Halo,0.8407880067825317,7,Daftar Aku Sudah,0.7939808368682861
7583929147861697288,ivonyny,Alhamdulillah jadi semangat 😅,0,0,10,Selalu Amin Semoga,0.7805079221725464,26,Bismillah Depan Bismillahirrahmanirrahim,0.8214330673217773,25,Semangat Wah Tetap,0.8111226558685303
7587397223362659079,satu_toko0,ayok bareng,0,0,2,Iya Kak Dong,0.6998885869979858,25,Semangat Wah Tetap,0.6634446978569031,21,Nitip Nitipp Kabarin,0.6571840643882751
7581268767876547329,user2166282784644,halo min saya udah daftar udh dapat nim juga langkah selanjutnya harus ngelakuin apa ya min?,0,2,1,Berapa Buka Kapan,0.7186136245727539,13,Info Bagaimana Cara,0.6839788556098938,19,Jalur Konversi Melalui,0.6477680206298828
7581420604835398417,user2166282784644,cara masuk ke grup angkatan ny gimana kak?,0,0,1,Berapa Buka Kapan,0.8074567317962646,13,Info Bagaimana Cara,0.777471125125885,0,Tidak Ada Jurusan,0.7608293890953064
7581428770054882068,einaafets,Nanti di-wa in admin nya ka,0,0,7,Daftar Aku Sudah,0.737061619758606,8,Dm Admin Halo,0.7122042179107666,4,Online Offline Full,0.6872613430023193
7580622433678672648,cookie.time181,Untuk proses daftar ulang nya gimana ya kak?,0,1,1,Berapa Buka Kapan,0.8200265169143677,13,Info Bagaimana Cara,0.8014893531799316,8,Dm Admin Halo,0.7161425352096558
7581378114984264456,univsiberasia,"Hi Ka, Daftar ulang sama saja dengan melakukan pembayaran minimal cicilan 1 ya Kaka",0,0,1,Berapa Buka Kapan,0.667534589767456,14,Dicicil 3Jt Biaya,0.7158706784248352,19,Jalur Konversi Melalui,0.6852103471755981
7580565591279436551,rositasuci1990,Min,0,3,3,Menyimak Nrrjml Binus,0.8849640488624573,2,Iya Kak Dong,0.6945748329162598,21,Nitip Nitipp Kabarin,0.6926713585853577
7581528184967398152,univsiberasia,"Ayo Kak inget-inget lagi, Mimin udah keburu kepo😭",0,0,8,Dm Admin Halo,0.6493160724639893,7,Daftar Aku Sudah,0.7440245151519775,2,Iya Kak Dong,0.6754539608955383
7581435707375289095,rositasuci1990,Aku lupa mau min mau ngomong apa😂,0,0,2,Iya Kak Dong,0.6209392547607422,12,Umur Yang Semangat,0.6515515446662903,7,Daftar Aku Sudah,0.6279206275939941
7581378262397141768,univsiberasia,Halo Kak🤗,1,0,8,Dm Admin Halo,0.7662204504013062,11,Terima Kasih Salam,0.7771275043487549,2,Iya Kak Dong,0.7636499404907227
7589493672362705671,teccaawca,bisa pindah dari STIE SURAKARTA ke UNSIA ga ya? 😭,0,1,1,Berapa Buka Kapan,0.7727131843566895,0,Tidak Ada Jurusan,0.8274635076522827,19,Jalur Konversi Melalui,0.747029185295105
7592109247920800519,univsiberasia,"Halo Kak, bisa melalui jalur konversi ya🤩",0,0,19,Jalur Konversi Melalui,0.9476706385612488,8,Dm Admin Halo,0.8168959021568298,1,Berapa Buka Kapan,0.7987401485443115
7583386829052740368,dixy.gg,info pendaftaran min? usia 28 baru mau lanjut kuliah bisa gak 😭,0,1,13,Info Bagaimana Cara,0.6488806009292603,0,Tidak Ada Jurusan,0.728655219078064,1,Berapa Buka Kapan,0.703697144985199
7583396827275559687,univsiberasia,"Saat ini sedang dibuka nih Kak pendaftaran mahasiswa baru, Nggak ada batasan umur kok Kakak
Di UNSIA, yang penting semangat belajarnya, bukan usianya 🙌
Karena belajar itu nggak kenal umur, yang muda semangat, yang udah berpengalaman juga makin keren..🤩",0,0,12,Umur Yang Semangat,0.7707540392875671,9,Id Ac Pmb,0.7452391386032104,6,Dibuka Saat Mahasiswa,0.7071309089660645
7581462397739647752,dzy_34,di unsia bisa pakek KIPK min?,1,1,0,Tidak Ada Jurusan,0.7534652948379517,5,Ada S2 Rpl,0.7742710113525391,4,Online Offline Full,0.749116063117981
7581527967738708754,univsiberasia,"Hi Kak, bisa yaa🤩",0,0,8,Dm Admin Halo,0.8723907470703125,11,Terima Kasih Salam,0.7731715440750122,7,Daftar Aku Sudah,0.7483357787132263
7580355365340054280,mykaelizee,PGNNN MASUK TI/SI nya tahun depan🙏🏻🙏🏻🙏🏻🙏🏻,1,1,7,Daftar Aku Sudah,0.734168529510498,12,Umur Yang Semangat,0.7350654602050781,0,Tidak Ada Jurusan,0.7295256853103638
7581377695238619922,univsiberasia,Wahh ditunggu Kakak🤩,0,0,11,Terima Kasih Salam,0.8757936954498291,2,Iya Kak Dong,0.7767897844314575,20,Betul Keren Banget,0.7677183151245117
7583367355688092417,alz9.6,mau info lebih lanjut tentang unsia🥺,0,1,1,Berapa Buka Kapan,0.6502490043640137,13,Info Bagaimana Cara,0.6676836013793945,0,Tidak Ada Jurusan,0.6550431251525879
7587316973077775111,univsiberasia,"Halo Kakak, untuk informasi lebih detailnya bisa DM Mimin ya🤗",0,0,8,Dm Admin Halo,0.8599417805671692,13,Info Bagaimana Cara,0.7181012630462646,1,Berapa Buka Kapan,0.6832837462425232
7583396994745320210,univsiberasia,"Hi Kak, bisa whatsapp Mimin aja ya +62 881-5608-001",0,0,8,Dm Admin Halo,0.6951260566711426,1,Berapa Buka Kapan,0.5866416692733765,13,Info Bagaimana Cara,0.5800434947013855
7580926314946953991,dyahantonogistennang,info pendaftaran hubungi kemana ya,1,1,1,Berapa Buka Kapan,0.7813359498977661,13,Info Bagaimana Cara,0.7927290201187134,8,Dm Admin Halo,0.7250787019729614
7581377752344675079,univsiberasia,"Halo Kak, bisa DM Mimin ya🤗",0,0,8,Dm Admin Halo,0.9304805994033813,1,Berapa Buka Kapan,0.7289198637008667,13,Info Bagaimana Cara,0.7255042791366577
7582098202489504532,alessiaazalea,min ayo live🥰,0,1,2,Iya Kak Dong,0.7142766118049622,26,Bismillah Depan Bismillahirrahmanirrahim,0.6608482599258423,18,100 Universitas Siber,0.6540539264678955
7582234684403630856,univsiberasia,Kakak nanti nonton ga tapii nihh kalau mimin live?,0,0,2,Iya Kak Dong,0.6691323518753052,7,Daftar Aku Sudah,0.7253490090370178,4,Online Offline Full,0.7144247889518738
7582601426224923410,detinurmeilani,ka gap year 3 tahun masih bisa?,0,1,0,Tidak Ada Jurusan,0.7048370838165283,14,Dicicil 3Jt Biaya,0.7324042916297913,4,Online Offline Full,0.7065384387969971
7582810656832013063,univsiberasia,Bisa banget Kaak🤩,0,0,2,Iya Kak Dong,0.8424656987190247,20,Betul Keren Banget,0.8055335283279419,7,Daftar Aku Sudah,0.7456209063529968
7594162753473135376,soekacitha,beneran flexible gak min? takut banget bentrok sama jam kerja😭🙏,0,1,1,Berapa Buka Kapan,0.6156947612762451,12,Umur Yang Semangat,0.7290798425674438,4,Online Offline Full,0.6713389158248901
7594380537021268754,univsiberasia,UNSIA menerapkan sistem perkuliahan secara online maka kakak bisa berkuliah dimana saja dan kapan saja. Nah UNSIA bisa menjadi tujuan kakak yg ingin kuliah sambil bekerja kak karena memang waktunya fleksibel dan bisa dilaksanakan kapanpun dan dimanapun🤩🤗,0,0,9,Id Ac Pmb,0.8030000925064087,27,Pt Terakreditasi Ban,0.6489601135253906,16,100 Tugas Skripsi,0.6480634212493896
7582888956783477525,baeee..3,Bisa gk sih pindah ke unsia dari ut,0,1,1,Berapa Buka Kapan,0.7672786712646484,0,Tidak Ada Jurusan,0.8186771869659424,5,Ada S2 Rpl,0.7524018287658691
7586529716762706696,univsiberasia,Bisa ko Kak🤩,0,0,2,Iya Kak Dong,0.8107157945632935,8,Dm Admin Halo,0.741919994354248,13,Info Bagaimana Cara,0.7241823673248291
7583634460118287111,kangfebrian_,cara daftarnya gimana?,0,0,13,Info Bagaimana Cara,0.8595396280288696,22,Biayanya Berapa Biaya,0.7558194398880005,1,Berapa Buka Kapan,0.7489408254623413
7581129764511089416,sejiwa_id,ka.. sistem penilaian di unsia seperti apa?,0,0,0,Tidak Ada Jurusan,0.7637667655944824,1,Berapa Buka Kapan,0.7572382688522339,15,Dimana Daerah Pjj,0.7341351509094238
7581798026021470996,healinghalahhalahealing,"Kalau bisa jangan cuti yah temen temen, gigi 1 dulu aja (pelanpelan) gaperlu ngegassspoll terus nanti juga sampe kok 7-8 semesternya 🙌🏽🤝 #managementstress #managementemotional",0,0,12,Umur Yang Semangat,0.7826884388923645,0,Tidak Ada Jurusan,0.6761779189109802,7,Daftar Aku Sudah,0.6624222993850708
7579905181787341586,milo_mocca,hari ini kuliah besok juga kuliah lantas kuliah lagi dan lagi terus kan karena memang sudah wajar,2,0,12,Umur Yang Semangat,0.7182012796401978,4,Online Offline Full,0.605366051197052,0,Tidak Ada Jurusan,0.5854432582855225
7579892175733048072,chattinghacker,👀,0,0,3,Menyimak Nrrjml Binus,0.9952300190925598,21,Nitip Nitipp Kabarin,0.6757674217224121,2,Iya Kak Dong,0.6486167311668396
7581055288251712276,bontot7_7,Info masuk kontak ke siapa ya min?,1,1,1,Berapa Buka Kapan,0.7779443264007568,13,Info Bagaimana Cara,0.7508988976478577,15,Dimana Daerah Pjj,0.7400482892990112
7581377883257488136,univsiberasia,"Halo Kak, bisa DM Mimin ya🤗",0,0,8,Dm Admin Halo,0.9304805994033813,1,Berapa Buka Kapan,0.7289198637008667,13,Info Bagaimana Cara,0.7255042791366577
7573309668010869524,jum.aini,Di unsia ada jurusan apa aja sih ka?,1,2,0,Tidak Ada Jurusan,0.8387982845306396,1,Berapa Buka Kapan,0.754326581954956,9,Id Ac Pmb,0.7416301965713501
7573945741405815570,univsiberasia,"Di UNSIA kamu bisa pilih jurusan yang nggak cuma keren, tapi juga siap buat masa depan digital.",1,0,9,Id Ac Pmb,0.6644418239593506,0,Tidak Ada Jurusan,0.5977030992507935,12,Umur Yang Semangat,0.5847635865211487
7573946284681511698,univsiberasia,"Seperti Akuntansi, manajemen, sistem informaSemua jurusan ini lagi ‘naik daun’ karena banyak banget perusahaan yang butuh orang yang digitally savvy.",0,0,17,Informasi Informatika Akuntansi,0.7259643077850342,12,Umur Yang Semangat,0.6691821813583374,16,100 Tugas Skripsi,0.6162738800048828
7573685494430565136,moisereneta,sudah ada magister kah kak?,1,1,5,Ada S2 Rpl,0.7974063158035278,15,Dimana Daerah Pjj,0.8061564564704895,1,Berapa Buka Kapan,0.8031313419342041
7576251811938616085,einaafets,Blm ada ka,1,0,2,Iya Kak Dong,0.8106393814086914,7,Daftar Aku Sudah,0.8010063171386719,8,Dm Admin Halo,0.7397453784942627
7577562965123285777,yunnniiiiu,kak kalau dr ut semester 1 pindah ke unsia mulai dr awal lagi atau gimana?,0,3,0,Tidak Ada Jurusan,0.8015612959861755,1,Berapa Buka Kapan,0.7973634004592896,16,100 Tugas Skripsi,0.7343263626098633
7577972919260873492,einaafets,"Blm bisa, minimal smt 2 kl mau pindah",0,0,0,Tidak Ada Jurusan,0.7065707445144653,5,Ada S2 Rpl,0.6947050094604492,14,Dicicil 3Jt Biaya,0.6946219205856323
7595492030857659156,sweetbobba_,"klo uda smt 3, trs mau pindah.. ngulang dr awal ga kak",1,0,0,Tidak Ada Jurusan,0.7485816478729248,1,Berapa Buka Kapan,0.774104118347168,7,Daftar Aku Sudah,0.742470383644104
7582122730721526545,taurus_hr102,kenapa pindah ?,0,0,0,Tidak Ada Jurusan,0.510381817817688,3,Menyimak Nrrjml Binus,0.7075015902519226,2,Iya Kak Dong,0.7004190683364868
7576981008261694216,nothingcf,pindah dari ut semester 6 bisa ga kak??,1,0,0,Tidak Ada Jurusan,0.8178709745407104,1,Berapa Buka Kapan,0.8144769668579102,19,Jalur Konversi Melalui,0.7677663564682007
7577388101513822994,jochristiady,Kak kalau RPL ilmu komuniksi bisa gak ya?,1,2,5,Ada S2 Rpl,0.7576694488525391,1,Berapa Buka Kapan,0.7999563813209534,0,Tidak Ada Jurusan,0.7889429330825806
7636954293240922888,mngdr02,halo kak? maaf mau tanya kk sudah masuk di UNSIA jalur RPL?,0,0,6,Dibuka Saat Mahasiswa,0.8282020092010498,16,100 Tugas Skripsi,0.7954810857772827,9,Id Ac Pmb,0.7908455729484558
7577972968790344468,einaafets,Bisa,0,0,3,Menyimak Nrrjml Binus,0.8394792079925537,2,Iya Kak Dong,0.705260157585144,28,Juta 3Jt Serius,0.6612153649330139
7576279046729499410,ikanbakar261,kalo beda pulau bisa gak kak?,0,1,1,Berapa Buka Kapan,0.777563750743866,15,Dimana Daerah Pjj,0.7492293119430542,0,Tidak Ada Jurusan,0.7420077919960022
7576549965871629064,univsiberasia,"Hi hi Kak, bisa banget dong. Karena UNSIA 100% full online learning🤩",0,0,16,100 Tugas Skripsi,0.911141574382782,9,Id Ac Pmb,0.7829285860061646,6,Dibuka Saat Mahasiswa,0.753808856010437
7574238101348139796,user234h06,Mimin udh buka pendaftaran??,0,1,1,Berapa Buka Kapan,0.6700646877288818,7,Daftar Aku Sudah,0.7151299715042114,13,Info Bagaimana Cara,0.7062134742736816
7574647296651051784,univsiberasia,"Hi Kakak, sudah ni🤩yuk langsung daftar di website resmi UNSIA pmb.unsia.ac.id",1,0,9,Id Ac Pmb,0.8661260604858398,6,Dibuka Saat Mahasiswa,0.7651076316833496,27,Pt Terakreditasi Ban,0.7270489931106567
7574289728834568961,nianikikurnia,ada program lanjutan dari D3 ke S1 ka?,1,3,0,Tidak Ada Jurusan,0.7949475049972534,5,Ada S2 Rpl,0.7322932481765747,6,Dibuka Saat Mahasiswa,0.700339674949646
7574647127612261138,univsiberasia,"Hi Kakak, ada ya Kak melalui jalur konversi🤗",0,0,19,Jalur Konversi Melalui,0.9146504998207092,8,Dm Admin Halo,0.78762286901474,1,Berapa Buka Kapan,0.7647891044616699
7588134787320480528,maidiva.1,jalur konversi nya buka kapan kak ?,0,0,19,Jalur Konversi Melalui,0.8026214838027954,1,Berapa Buka Kapan,0.8912937045097351,4,Online Offline Full,0.8135350942611694
7588139030895493896,univsiberasia,Sudah dibuka nih Kakak jalur konversi🤩,0,0,1,Berapa Buka Kapan,0.7335073947906494,19,Jalur Konversi Melalui,0.7635650634765625,7,Daftar Aku Sudah,0.7616721391677856
7576618637387612946,liaca2,ada jurusan hukum ga,0,1,5,Ada S2 Rpl,0.8724221587181091,0,Tidak Ada Jurusan,0.7784328460693359,18,100 Universitas Siber,0.7190806269645691
7576672884048724744,univsiberasia,"Halo Kak, belum ada nih untuk jurusan hukum",0,0,6,Dibuka Saat Mahasiswa,0.8374522924423218,0,Tidak Ada Jurusan,0.7973090410232544,16,100 Tugas Skripsi,0.7778890132904053
7576127054846231312,per1290__,bisa nanya ga min?,0,1,5,Ada S2 Rpl,0.7397854328155518,13,Info Bagaimana Cara,0.748991847038269,1,Berapa Buka Kapan,0.7283117771148682
7576550004380386056,univsiberasia,"Hi hi, bisa banget dong Kakak🤩",0,0,8,Dm Admin Halo,0.7500893473625183,20,Betul Keren Banget,0.7488157153129578,2,Iya Kak Dong,0.7409576773643494
7572515963740947208,prayunikaa,kalau wisuda dari luar jakarta tuh gimna ka?,0,1,2,Iya Kak Dong,0.5692179203033447,1,Berapa Buka Kapan,0.8044339418411255,0,Tidak Ada Jurusan,0.7710589170455933
7572539141079171848,univsiberasia,"Hi hi Ka, untuk wisuda dilaksanakan secara hybrid ya🤗",0,0,6,Dibuka Saat Mahasiswa,0.8452986478805542,16,100 Tugas Skripsi,0.7521185874938965,9,Id Ac Pmb,0.7449719905853271
7575831674082296594,manikmayajr,ada skripsi + sidang?,0,1,5,Ada S2 Rpl,0.7547124624252319,2,Iya Kak Dong,0.7091777324676514,18,100 Universitas Siber,0.6836480498313904
7576549867565089554,univsiberasia,"Hi hi Kak, ada ya",0,0,8,Dm Admin Halo,0.8172670006752014,7,Daftar Aku Sudah,0.7342603802680969,11,Terima Kasih Salam,0.7305223941802979
7597010908796437266,fadlarida,p,0,0,3,Menyimak Nrrjml Binus,0.8829858899116516,21,Nitip Nitipp Kabarin,0.6719328165054321,2,Iya Kak Dong,0.6481425762176514
7575920447813632786,anita_aneet,ada buat magister tidak yah? kalau ada perkuliah sgsd s2 bisa onile tidak ? dan biaya brpa? klau pkai RPL bisa cepat kan?,1,1,5,Ada S2 Rpl,0.7484975457191467,0,Tidak Ada Jurusan,0.8118861317634583,1,Berapa Buka Kapan,0.7780150175094604
7576550081245184775,univsiberasia,"Hi hi, belum dibuka ya Kak program S2 di UNSIA",0,0,6,Dibuka Saat Mahasiswa,0.902145266532898,9,Id Ac Pmb,0.8132098913192749,16,100 Tugas Skripsi,0.7965905666351318
7576171069434774280,chendrayana,kalau dari ut semester 6 ke unsia bisa ka?,0,1,0,Tidak Ada Jurusan,0.806448221206665,1,Berapa Buka Kapan,0.7871853113174438,19,Jalur Konversi Melalui,0.7843703627586365
7576549812914225927,univsiberasia,"Hi hi Kak, bisa ya melalui jalur konversi🤩",0,0,19,Jalur Konversi Melalui,0.9192614555358887,8,Dm Admin Halo,0.7634804248809814,1,Berapa Buka Kapan,0.7443392276763916
7577069114189464337,szslha,ka full online untuk termasuk ujian nya juga online ga?,0,1,4,Online Offline Full,0.8663653135299683,1,Berapa Buka Kapan,0.8022720217704773,16,100 Tugas Skripsi,0.7746704816818237
7577223269473633042,univsiberasia,"Hi Kak, tentunya dong. UNSIA 100% full online learning🤩",0,0,16,100 Tugas Skripsi,0.8944016695022583,18,100 Universitas Siber,0.7785220146179199,9,Id Ac Pmb,0.7620034217834473
