video_id,video_url,caption,views,scraped_at
7609934066804182279,https://www.tiktok.com/@univsiberasia/video/7609934066804182279,"Universitas Siber Asia hadir di acara PPTJ — 4-6 Februari 2026  Seru banget bisa ketemu langsung, ngobrol santai soal jurusan, karier, sampai mimpi masa depan bareng kamu! Terima kasih buat semua yang sudah mampir ke booth kami 🤝 Semoga pertemuan singkat kemarin jadi langkah awal menuju perjalanan kuliahmu  ya Sobat  #kuliahonline #kampusonline #unsia #pameran #fyp  created by Universitas Siber Asia with Ntephs’s original sound - Ntephs",4464,2026-07-01 04:17:47
7609870791039126792,https://www.tiktok.com/@univsiberasia/video/7609870791039126792,"Stop scrolling! 👀 UNSIA resmi buka Prodi *PJJ Teknologi Informasi*💻🔥 Buat kamu yang tertarik dunia digital & inovasi teknologi, ini tempatnya! Next, kira-kira prodi apa lagi yaa yang akan dibuka?💡 #ProdiBaru #UNSIA #TeknologiInformasi #KuliahOnline #kuliahsambilkerja  created by Universitas Siber Asia with ella sikmacuy😹’s suara asli - Ellα, Mingyu's gf",9160,2026-07-01 04:17:47
7608453805000183047,https://www.tiktok.com/@univsiberasia/video/7608453805000183047,"Bulan penuh berkah telah tiba 🌙 Universitas Siber Asia mengucapkan selamat menunaikan ibadah puasa 1447 H. Semoga Ramadan kali ini membawa ketenangan hati, memperkuat iman, serta menghadirkan keberkahan dalam setiap langkah kita — baik dalam menuntut ilmu maupun menjalani kehidupan. Mari jadikan momen ini sebagai waktu terbaik untuk memperbaiki diri dan menebar kebaikan. #ramadhan2026 #kuliahsambilkerja #unsia  created by Universitas Siber Asia with Megan Yagami’s Ramadan Kareem",4429,2026-07-01 04:17:47
7605605160483556615,https://www.tiktok.com/@univsiberasia/video/7605605160483556615,"Keseruan di acara 6th Bandung Campus Update day 1🤩 Sisa 2 hari lagi nih Sobat UNSIA, yuk ke booth UNSIA No. 97 dari 11 Februari 2026 - 13 Februari 2026.. Dan serunya lagi dapatkan potongan UKT 500rb khusus acara 6th Bandung Campus Update 🥳🥳 #bcu #kuliahonline #unsia #kuliahsambilkerja #fyp  created by Universitas Siber Asia with DJ JELLY’s suara asli - DJ JELLY",20.4K,2026-07-01 04:17:47
7603301145112497426,https://www.tiktok.com/@univsiberasia/video/7603301145112497426,Wisuda sendiri ❌ Wisuda bareng pasanga ✅ #kuliahonline #kuliahsambilkerja #unsia #fyp  created by Universitas Siber Asia with Man Osman & Traffic Jam’s Bentang Jarak Asmara,6832,2026-07-01 04:17:47
7602935609195318546,https://www.tiktok.com/@univsiberasia/video/7602935609195318546,"Keseruan di acara Pameran Pekan Pendidikan Tinggi Jakarta (PPTJ) 🤩 Yuk, kunjungi Booth Universitas Siber Asia (UNSIA)  📍 Booth Nomor 108 🗓 04–06 Februari 2026 ⏰ 08.00 WIB – selesai 📌 Balai Kartini Jakarta Dapatkan informasi lengkap seputar program studi, sistem perkuliahan, hingga peluang masa depan bersama UNSIA. Dan khusus untuk kegiatan PPTJ dapatkan potongan sebesar 500rb lhoo.. Sampai ketemu di booth UNSIA ya!🤩 #kuliahonline #unsia #campusfair #fyp  created by Universitas Siber Asia with bocil replay’s suara asli - bocil replay",21.3K,2026-07-01 04:17:47
7600267486885334280,https://www.tiktok.com/@univsiberasia/video/7600267486885334280,"Wisuda ke 4 UNSIA Pada Minggu, 18 Januari 2026, Universitas Siber Asia (UNSIA) menyelenggarakan Wisuda Sarjana Periode II Tahun Akademik Genap 2024/2025. Pada wisuda keempat ini, UNSIA meluluskan sebanyak 879 wisudawan yang terdiri atas 318 wisudawan Program Studi Manajemen, 384 wisudawan Program Studi Akuntansi, 64 wisudawan Program Studi Sistem Informasi, 62 wisudawan Program Studi Informatika, dan 51 wisudawan Program Studi Ilmu Komunikasi. Wisuda keempat ini diselenggarakan secara hybrid. Dari total 879 wisudawan, sebanyak 495 wisudawan mengikuti prosesi wisuda secara daring, sedangkan 366 wisudawan mengikuti prosesi secara luring. Pelaksanaan wisuda secara luring bertempat di Auditorium Universitas Nasional (UNAS), Pasar Minggu, Jakarta Selatan. Tema wisuda kali adalah ""Sinergi Akademis dan Pembangunan Kawasan: Mencetak SDM Unggul & Cerdas Digital Menuju Indonesia Emas Tahun 2045"". Rektor UNSIA, Jang Youn Cho, Ph.D., dalam orasi ilmiahnya menekankan bahwa lulusan UNSIA adalah pionir di era Artificial General Intelligence (AGI). ""Anda tidak perlu bersaing dengan silikon; kembangkanlah apa yang bersifat biologis dan berjiwa,"" tegasnya. Beliau juga mengumumkan pencapaian luar biasa UNSIA sebagai hub World University Ranking for Innovation (WURI) di Indonesia serta rencana menjadi Google Reference University pertama dan pionir penggunaan AI untuk pendidikan di tanah air. Rektor menambahkan ""Jangan hanya menjadi 'pengguna' masa depan, jadilah 'inovator' masa depan. Di era AI ini, kecanggihan mesin justru membuat nilai kemanusiaan Anda semakin berharga... #unsia #kuliahonline #wisuda2026 #wisudaunsia #fyp  created by Universitas Siber Asia with Santiago Melo’s inside out theme",4026,2026-07-01 04:17:47
7600087650531413256,https://www.tiktok.com/@univsiberasia/video/7600087650531413256,Kuliah online? Why not? Memudahkan mahasiswa yang berkuliah sambil bekerja. UNSIA menerapkan pembelajaran 100% full online learning. Jadi bisa berkuliah dimana saja dan kapan saja tanpa mengganggu aktivitaa Sobat lho🥳 #unsia #kuliahsambilkerja #kuliahonline #fyp #UNSIAmendunia  created by Universitas Siber Asia with Pearlfection’s son original,485.2K,2026-07-01 04:17:47
7599945236479036690,https://www.tiktok.com/@univsiberasia/video/7599945236479036690,"Di UNSIA, kuliah bisa tetap jalan meskipun sambil kerja. Hari ini bukti nyatanya🥺 Next? Giliran Sobat UNSIA ya.. #kuliahsambilkerja #wisudaunsia #kampusonline #fypシ  created by Universitas Siber Asia with Sugarbrown19’s suara asli - Sugarbrown",316K,2026-07-01 04:17:47
7599567924491259154,https://www.tiktok.com/@univsiberasia/video/7599567924491259154,Jadi mau daftar di UNSIA atau ke Ragunan Kak?🤔 #kuliahonline #kuliahsambilkerja #fypシ゚  created by Universitas Siber Asia with Aphex Twin’s QKThr,9920,2026-07-01 04:17:47
7599227962826771720,https://www.tiktok.com/@univsiberasia/video/7599227962826771720,Kalau Sobat UNSIA dosen favoritnya siapa nih? Tulis di kolom komentar ya jawabannya🥳 #dosenfavorit #wisudawandanwisudawati #kuliahonline  created by Universitas Siber Asia with Baila Music’s original sound - Baila Music,6446,2026-07-01 04:17:47
7599183612050738450,https://www.tiktok.com/@univsiberasia/video/7599183612050738450,"Kalian nemu uang dijalan?  Pilihannya cuma 2, diambil atau ditukar sama biaya pendaftaran kuliah di UNSIA🤩 #kuliahonlinediunsia #kuliahonline #kuliahsambilkerja  created by Universitas Siber Asia with ✈️A7-BBH | MAN 🇬🇧’s Jet2 Advert",7015,2026-07-01 04:17:47
7599152619713481991,https://www.tiktok.com/@univsiberasia/video/7599152619713481991,"Kalau versi Sobat UNSIA, kenapa nih memilih UNSIA?🤔 Tulis jawabannya di kolom komentar yaa #kuliahonlinediunsia #jadibisa #fyp #wisuda  created by Universitas Siber Asia with gabut woi’s youre on your own kid",23.3K,2026-07-01 04:17:47
7598904115967610120,https://www.tiktok.com/@univsiberasia/video/7598904115967610120,"𝐔𝐍𝐒𝐈𝐀 𝐆𝐨𝐞𝐬 𝐓𝐨 𝐒𝐜𝐡𝐨𝐨𝐥 Pada 21 Januari 2026, UNSIA berkesempatan mengunjungi SMK Negeri 5 Jakarta dalam rangka kegiatan 𝐔𝐍𝐒𝐈𝐀 𝐆𝐨𝐞𝐬 𝐓𝐨 𝐒𝐜𝐡𝐨𝐨𝐥. Melalui kegiatan ini, UNSIA berbagi informasi, pengalaman, serta wawasan seputar dunia perkuliahan dan persiapan masa depan kepada para siswa. Terima kasih atas sambutan hangat dan antusiasme luar biasa dari siswa-siswi serta seluruh pihak SMK Negeri 5 Jakarta 🤍 Semoga kegiatan ini dapat menjadi langkah awal untuk terus berani bermimpi dan merancang masa depan sejak dini. #UNSIAGoesToSchool #kuliahonlinediunsia #kampusonline created by Universitas Siber Asia with Universitas Siber Asia’s original sound - Universitas Siber Asia",5319,2026-07-01 04:17:47
7598411604316704007,https://www.tiktok.com/@univsiberasia/video/7598411604316704007,"At least kamu percaya sama prosesmu sendiri. Dan hari ini, kamu berdiri sebagai lulusan  Universitas Siber Asia bangga jadi bagian dari perjalananmu. Selamat wisuda dan selamat melangkah ke cerita berikutnya 🤩 #kuliahonline  #GraduationDay  #wisudadiunsia #fyp  created by Universitas Siber Asia with Ultimate Music Page’s original sound",157.4K,2026-07-01 04:17:47
7598402134949858567,https://www.tiktok.com/@univsiberasia/video/7598402134949858567,"𝐔𝐍𝐒𝐈𝐀 𝐆𝐨𝐞𝐬 𝐓𝐨 𝐒𝐜𝐡𝐨𝐨𝐥 Pada 13 Januari 2026, UNSIA berkesempatan mengunjungi SMK Negeri 4 Jakarta dalam rangka kegiatan 𝐔𝐍𝐒𝐈𝐀 𝐆𝐨𝐞𝐬 𝐓𝐨 𝐒𝐜𝐡𝐨𝐨𝐥. Melalui kegiatan ini, UNSIA berbagi informasi, pengalaman, serta wawasan seputar dunia perkuliahan dan persiapan masa depan kepada para siswa. Terima kasih atas sambutan hangat dan antusiasme luar biasa dari siswa-siswi serta seluruh pihak SMK Negeri 4 Jakarta 🤍 Semoga kegiatan ini dapat menjadi langkah awal untuk terus berani bermimpi dan merancang masa depan sejak dini. #UNSIAGoesToSchool #kuliahonlinediunsia #kampusonline   created by Universitas Siber Asia with The Bamboos’s I Don't Wanna Stop",4690,2026-07-01 04:17:47
7595474111850089746,https://www.tiktok.com/@univsiberasia/video/7595474111850089746,Siapa nih Sobat UNSIA yang udah gasabar pengen wisuda?🧐🧐 #wisuda #kampusonline #fypシ゚  created by Universitas Siber Asia with dia’s EEEE A,8843,2026-07-01 04:17:47
7594384231409650962,https://www.tiktok.com/@univsiberasia/video/7594384231409650962,Siapa yang sudah ga sabar untuk wisuda?🧐 Sudah siapin konten untuk di acara wisuda nanti belum nih Sobat?🤩 #kampusonline #wisudaunsia #fyp  created by Universitas Siber Asia with tswiftmusic’s son original,24.9K,2026-07-01 04:17:47
7593570453021641992,https://www.tiktok.com/@univsiberasia/video/7593570453021641992,"Penerimaan Mahasiswa Baru Universitas Siber Asia (UNSIA) TELAH DIBUKA! Saatnya wujudkan mimpi kuliah dengan 100% full online, fleksibel, dan relevan dengan dunia kerja masa kini ✨ UNSIA hadir sebagai kampus siber yang mendukung kamu belajar dari mana saja. 📌 Yuk daftar sekarang di pmb.unsia.ac.id #penerimaanmahasiswabaru ##mabaunsia #fyp #kampusonline  created by Universitas Siber Asia with Dayah Modern Darul 'Ulum BNA’s original sound - Dayah Modern Darul 'Ulum BNA",18.4K,2026-07-01 04:17:47
7593567907330657554,https://www.tiktok.com/@univsiberasia/video/7593567907330657554,Siapa nih Sobat UNSIA yang sudah ga sabar wisuda🤩🤩 #persiapanwisuda #wisudaunsia #fyp  created by Universitas Siber Asia with Aku Jeje’s Lihat Kebunku (Taman Bunga),7330,2026-07-01 04:17:47
7592915172365389064,https://www.tiktok.com/@univsiberasia/video/7592915172365389064,"Sebentar lagi wisuda, yuk Sobat UNSIA persiapkan semuanya dari sekarang agar tidak ada yang tertinggal, dari administrasi, outfit, dokumentasi, dan mau ajak siapa ke wisuda nanti🤩 #persiapanwisuda #kuliahonlinediunsia #fyp  created by Universitas Siber Asia with Taylor Swift’s Opalite",19.4K,2026-07-01 04:17:47
7592897611250633992,https://www.tiktok.com/@univsiberasia/video/7592897611250633992,"Absen yuk, siapa yang sebentar lagi wisuda bareng bestie?🤩 #wisuda2026 #kampusonline #fyp #kuliahonlinediunsia #unsia  created by Universitas Siber Asia with Dr. Dog’s Where'd All the Time Go?",6441,2026-07-01 04:17:47
7591849994538274055,https://www.tiktok.com/@univsiberasia/video/7591849994538274055,"Bukan tentang seberapa mahal isi kadonya, tapi tentang tawa dan kebersamaan yang kita bagi💓 Momen New Year’s Greetings di lingkungan Universitas Siber Asia menjadi pengingat bahwa di balik layar pendidikan digital, ada koneksi nyata yang terus terjalin erat. Siap menyongsong tahun yang lebih produktif dan penuh prestasi! Apa harapan terbesar kamu di tahun ini? Share di kolom komentar ya! 🧐 #kelasonline #kampuslife #kuliahonlinediunsia #kerjasambilkuliah #fypシ  created by Universitas Siber Asia with One Direction’s Kiss You (Sharoque Remix)",5529,2026-07-01 04:17:47
7591109921207340306,https://www.tiktok.com/@univsiberasia/video/7591109921207340306,"Cuma mahasiswa UNSIA nih yang bisa kerja sambil kuliah, yang bisa kelas darimana saja dan kapan saja🤩 Gimana nih pengalaman Sobat UNSIA selama berkuliah di UNSIA? Yuk tulis jawabannya di kolom komentar yah🥳 #kuliahonlinediunsia #kelasonlinecheck  created by Universitas Siber Asia with brnmrcll.v1’s suara asli - Berlianmarcell",9597,2026-07-01 04:17:47
7589084920245456146,https://www.tiktok.com/@univsiberasia/video/7589084920245456146,"Pelatihan dan Sertifikasi Gemini Certified Education untuk Dosen dan Tendik UNSIA Pada hari Senin, 22 Desember 2025,Universitas Siber Asia mengadakan Workshop  dan Sertifikasi Gemini Certified Educator bagi dosen dan tenaga pendidikan, bertempat di Auditorium gedung UNSIA Ragunan Jakarta Selatan. Kegiatan ini bertujuan untuk meningkatkan kompetensi dosen dan tenaga kependidikan dalam pemanfaatan teknologi kecerdasan buatan (AI) serta ekosistem Google for Education guna mendukung proses pembelajaran dan tata kelola akademik yang lebih inovatif dan efektif. Workshop ini menghadirkan Tresna Agustian dan Andy Suhanto sebagai Google Certified Trainer, yang menyampaikan materi secara komprehensif terkait pemanfaatan Gemini dalam dunia pendidikan. Para peserta mendapatkan pembekalan teori sekaligus praktik langsung mengenai integrasi Gemini dan berbagai tools Google for Education dalam proses pembelajaran, kolaborasi, serta peningkatan produktivitas di lingkungan perguruan tinggi. Kegiatan ini disupport dengan kehadiran Olivia Husli Basrin, selaku Country Lead Google for Education Indonesia dan Malaysia, yang memberikan wawasan strategis mengenai transformasi digital pendidikan serta arah pengembangan teknologi Google for Education di kawasan regional. Kehadiran Olivia menjadi nilai tambah dan motivasi bagi para peserta untuk terus berinovasi dan beradaptasi dengan perkembangan teknologi global. Kegiatan ini turut dihadiri oleh Rektor UNSIA dan Wakil Rektor  UNSIA, yang menegaskan komitmen institusi dalam mendukung penguatan kapasitas sumber daya manusia melalui pelatihan dan sertifikasi berskala internasional. Melalui kegiatan ini, UNSIA menunjukkan keseriusannya dalam mendorong penerapan teknologi digital guna menciptakan ekosistem pendidikan yang unggul dan berdaya saing. Melalui rangkaian pelatihan, diskusi interaktif, serta proses sertifikasi, kegiatan ini diharapkan mampu meningkatkan kompetensi dosen dan twndik dalam mengimplementasikan Gemini secara optimal. Dengan demikian, UNSIA semakin siap menghadapi tantangan pendidikan di era digital dan mewujudkan pembelajaran yang adaptif, inovatif, dan berkelanjutan. #kuliahonlinediunsia  #unsianews #workshop #fyp  created by Universitas Siber Asia with Lykha Joyce’s original sound",5593,2026-07-01 04:17:47
7583915397561355538,https://www.tiktok.com/@univsiberasia/video/7583915397561355538,Buruan mending cobain ke Universitas Siber Asia aja ya #kuliahonline #kampusonline #fyp  created by Universitas Siber Asia with Universitas Siber Asia’s original sound - Universitas Siber Asia,9874,2026-07-01 04:17:47
7579856777068465415,https://www.tiktok.com/@univsiberasia/video/7579856777068465415,Kata-kata apa yang memotivasi Sobat UNSIA agar kembali bersemangat untuk kuliah?  Tulis jawabannya di kolom komentar ya.. #burnout #fyp #kampusonline #kuliahonline  created by Universitas Siber Asia with Diahh.’s suara asli - Diahh.,11.5K,2026-07-01 04:17:47
7579500915695029511,https://www.tiktok.com/@univsiberasia/video/7579500915695029511,"Sebelum masuk dunia perkuliahan, HATI-HATI sama 3 hal ini Solusi aman? Universitas Siber Asia  dong.  Kuliah 100% full online, biaya UKT terjangkau, akreditasi nasional & internasional  Yuk daftar sekarang juga di pmb.unsia.ac.id  #kuliahonline #kampuslife #fyp #kampusonline  created by Universitas Siber Asia with ArchiveAmhara’s original sound",14.4K,2026-07-01 04:17:47
7576563694356811026,https://www.tiktok.com/@univsiberasia/video/7576563694356811026,"𝐔𝐍𝐒𝐈𝐀 𝐇𝐚𝐝𝐢𝐫 𝐝𝐢 𝐄𝐗𝐏𝐎 𝐁𝐄𝐀𝐒𝐈𝐒𝐖𝐀 𝟐𝟎𝟐𝟓! Sabtu, 22 November 2025 | Nola Learning Center UNSIA mendapatkan kehormatan untuk turut serta dalam Expo Beasiswa yang diselenggarakan oleh Central Kristen Indonesia (CKI) — sebuah ruang inspiratif yang mempertemukan para pelajar dengan kesempatan pendidikan terbaik. Pada kesempatan ini, UNSIA hadir membawa kabar gembira: Beasiswa Khusus untuk Peserta EXPO! Setiap peserta yang hadir berkesempatan mendapatkan beasiswa eksklusif dari UNSIA sebagai bentuk dukungan terhadap mimpi dan masa depan mereka. Acara ini menjadi ajang yang penuh antusiasme, diskusi inspiratif, dan pertanyaan-pertanyaan dari peserta yang begitu bersemangat meraih pendidikan tinggi dengan akses yang lebih luas. Terima kasih kepada CCI atas undangannya, dan kepada seluruh peserta yang mampir ke booth UNSIA. Mari terus membuka pintu masa depan bersama UNSIA! 💙✨ #kuliahonlinediUNSIA #kuliahonline #ExpoBeasiswa2025 #fypシ  created by Universitas Siber Asia with Elfa's Singers’s Prahara Cinta",17.3K,2026-07-01 04:17:47
7572431256999300370,https://www.tiktok.com/@univsiberasia/video/7572431256999300370,"""Kita harus bisa mendalami apa yang kita dapat semasa kuliah"" Yuk absen dulu siapa yang kuliah sambil bekerja juga? Tulis di kolom komentar ya jawabanya Sobat 🥳 #kuliahonline #jurusankuliah #unsia #fyp  created by Universitas Siber Asia with Mostafa khafagy Videographer’s الصوت الأصلي",15.2K,2026-07-01 04:17:47
7571029436930231570,https://www.tiktok.com/@univsiberasia/video/7571029436930231570,Siapa nih Sobat UNSIA yang masih bingung mau masuk prodi apa di UNSIA?🧐 Yuk tulis di kolom komentar atau bisa DM Mimin ya🥳 #fyp #kuliahonline #mahasiswaindonesia #jurusankuliah  created by Universitas Siber Asia with Speed Songs’s Call me maybe sped,11K,2026-07-01 04:17:47
7569540401397386514,https://www.tiktok.com/@univsiberasia/video/7569540401397386514,"Sama-sama berjuang, sama-sama berprestasi! Kisah adik dan kakak ini membuktikan, fleksibilitas belajar di UNSIA bisa membawa mereka mencapai IPK 4.00 tanpa mengorbankan waktu dan impian. #kuliahonlinediunsia #fyp #kelasonline  created by Universitas Siber Asia with 𝙑𝙄𝙎𝘾𝙊𝙐𝙉𝙏🎧’s suara asli - 𝙑𝙄𝙎𝘾𝙊𝙐𝙉𝙏🎧",7809,2026-07-01 04:17:47
7568808482544127250,https://www.tiktok.com/@univsiberasia/video/7568808482544127250,Buruan mending cobain ke Universitas Siber Asia aja ya Sobat  #kuliahonlinediunsia #fyp #kelasonline #kuliahfullonline  created by Universitas Siber Asia with Enviphoria’s suara asli - Enviphoria HMTL UINSA,33.6K,2026-07-01 04:17:47
7566145680079670546,https://www.tiktok.com/@univsiberasia/video/7566145680079670546,Fun walk Dies Natalis UNSIA ke-5 telah usai🥳 Sampai jumpa di acara-acara UNSIA berikutnya ya Sobat UNSIA👋🏼 #kuliahonlinediunsia #diesnatalisunsia5 #fyp #kelasonline #mahasiswa  created by Universitas Siber Asia with vinn’s lebih baik,10.5K,2026-07-01 04:17:47
7564665742424149256,https://www.tiktok.com/@univsiberasia/video/7564665742424149256,"Sivitas Akademika : Selamat Dies Natalis UNSIA yang ke-5 Segenap sivitas akademika Universitas Siber Asia menyampaikan ucapan selamat kepada UNSIA yang pada tahun 2025 ini berulang tahun yang ke-5 dan puncak peringatannya di laksanakan pada hari Minggu, 19 Oktober 2025. Pada Dies Natalis ke 5 (Tahun 2025) ini banyak pencapaian yang telah diraih oleh UNSIA diantaranya adalah : Pada tahun 2025 ini, penerimaan Maba periode ganjil tahun akademik 2025/20256 mencapai 3.100 Mahasiswa baru, ini merupakan pencapaian yang cukup luar biasa, dan total mahasiswa UNSIA saat ini mencapai 7.000 lebih mahasiswa. Angka ini merupakan pencapaian yang luar biasa mengingat UNSIA baru hadir selama 5 tahun dan merupakan Perguruang Tinggi dengan metode full online. UNSIA pada tahun 2025 ini berhasil mencetak prestasi gemilang di kancah global. UNSIA resmi masuk dalam daftar The World University Rankings for Innovation (WURI) 2025, sebuah pemeringkatan internasional yang menyoroti kontribusi nyata perguruan tinggi terhadap inovasi, industri, dan pembangunan masyarakat. Masih ditahun 2025 ini UNSIA juga meraih prestasi sebanyak 15 Dosen Tetap UNSIA dinyatakan lulus Sertifikasi Dosen (Serdos) Gelombang 1 Tahun 2025. Capaian ini menjadi bukti nyata komitmen UNSIA dalam meningkatkan kualitas sumber daya manusia, khususny dosen tenaga pengajar yang profesional, kompeten, dan berdaya saing tinggi. Hal yang semakin membanggakan adalah, pada seleksi Serdos Gelombang 1 Tahun 2025, seluruh dosen UNSIA yang mengikuti seleksi, yaitu sebanyak 15 orang dosen, berhasil lulus 100%. Berikut video ucapan selamat Dies Natalis dari sivitas akademika untuk UNSIA…. #kuliahonlinediunsia  #diesnatalisunsia5  #unsiawithu #fyp  created by Universitas Siber Asia with Universitas Siber Asia’s original sound - Universitas Siber Asia",7424,2026-07-01 04:17:47
7564638375869697298,https://www.tiktok.com/@univsiberasia/video/7564638375869697298,"Halo Sobat UNSIA 👋🏼 Kenalan sama Kak Kanaka, sosok kreatif di balik karya keren. Keren banget kan? 😍 Terus semangat berkarya, Sobat UNSIA! #kuliahonlinediUNSIA #jadibisa #diesnatalisunsia #fyp  created by Universitas Siber Asia with Raisa’s Awal Kisah Selamanya (feat. Barsena Bestandhi)",6587,2026-07-01 04:17:47
7563614457943887122,https://www.tiktok.com/@univsiberasia/video/7563614457943887122,"Halo Sobat UNSIA Sunday vibes + happy steps! Minggu, 19 Oktober 2025 kemarin, Universitas Siber Aisa sukses gelar Fun Walk Dies Natalis ke-5 🎉 Ratusan langkah seru, senyum cerah, dan energi positif jadi bukti: kita melangkah lebih jauh & lebih kuat bersama #kuliahonlinediUNSIA #jadibisa #unsiawithu #fypage  created by Universitas Siber Asia with The Cardigans’s Lovefool",6202,2026-07-01 04:17:47
7560937534692265227,https://www.tiktok.com/@univsiberasia/video/7560937534692265227,Halo Sobat UNSIA👋🏼 Kapan lagi bisa kelas sambil mantai?🤩 Kalau Sobat UNSIA biasanya kalau lagi ada kelas sambil ngapain nih? Tulisa jawabannya di kolom komentar ya🥳 #kuliahfullonline #fypage  created by Universitas Siber Asia with Raisa’s Awal Kisah Selamanya (feat. Barsena Bestandhi),137.4K,2026-07-01 04:17:47
7560595483324943627,https://www.tiktok.com/@univsiberasia/video/7560595483324943627,Halo Sobat UNSIA Jangan lupa dicatat ya tips dari Kak Aira dan Kak Arfa mengenai anti grogi saat berbicara di depan umum🥳 #kuliahonline #kuliahfullonline #pensamakuunsia #fypage  created by Universitas Siber Asia with j’s original sound,5913,2026-07-01 04:17:47
7560573867899571468,https://www.tiktok.com/@univsiberasia/video/7560573867899571468,"PENSAMAKU TA Ganjil 2025/2026 Universitas Siber Asia pada hari Sabtu, 11 Oktober 2025, menyelenggarakan Pengenalan Sistem Akademik dan Kemahasiswaan Universitas (PENSAMAKU) untuk mahasiswa baru UNSIA. Kegiatan ini menandai dimulainya perkuliahan pada semester ganjil 2025/2026. Kegiatan pensamaku ini diselenggarakan secara hybrid dimana semua kegaiatan dipusatkan di ruang Multimedia Universitas Siber Asia, Ragunan Jakarta Selatan. PENSAMAKU dengan tema  Sustainable Student Journey : Penegenalan Kampus Sebagai Langkah Awal Keberlanjutan Akademik kali ini dibawakan oleh Aira dan Arfa  sebagai pemandu acara dan diisi dengan sambutan oleh Rektor, Prof. Jang Youn Cho, BA, MPA, Ph.D., CPA, Sambutan dari Warek II Bid. Adm Umum, SDM, Pemasaran dan Kerja Sama Ir. Abdul Wahab Bangkona, M.Sc. Penyematan jaket Almamater oleh Wakil Rektor I Bid. Akademik, Kemahasiswaan dan PPM Dr. Ucuk Darusalam, S.T., M.T  dan Warek II Bid. Adm Umum, SDM, Pemasaran dan Kerja Sama Ir. Abdul Wahab Bangkona, M.Sc. dilanjutkan dengan pemaparan sistem pendidikan online disampaikan oleh Wakil Rektor I Bid. Akademik, Kemahasiswaan dan PPM Dr. Ucuk Darusalam, S.T., M.T. dan dilanjutkan dengan penjelasan sistem pembelajaran oleh Kepala Biro Pusat Keunggulan Pengajaran Online dan Pengembangan Kurikulum Ratih Anggoro Wilis, S.E., M.M dan Kepala Biro Administrasi Akademik Muhammad Ikhwani Saputra, S.Kom., M.Kom. Selanjutnya kegiatan PENSAMAKU diisi dengan penyampaian materi terkait Kemahasiswaan, Karir Masa Depan, dan Keuangan oleh Kepala Biro Kemahasiswaan, Kerjasama Internasional dan Tri Darma Dian Metha Ariyanti, S.Sos., M.Si, Kepala Biro Pengembangan Karir Masa Depan Tri Tania Amarilis Amry, S.Psi, M.Sc. dan Kepala Biro Administrasi Keuangan Vera Liliana, S.E., M.Ak. dan dilanjutkan dengan penjelasan mengenai Learning Management System/LMS yang disampaikan oleh Novi Dian Nathasia, S.Kom., MMSI, Kepala Badan Pengelolaan dan Pengembangan Teknologi Informasi beserta Putri Amelia, S.Kom.  Kegiatan PENSAMAKU ini diikuti oleh sekitar 2000an mahasiswa dari total 3.063 mahasiswa baru pada periode ganjil 2025 ini, dan diikuti juga oleh Dosen dan Tenaga Pendidikan UNSIA. Disela sela acara juga diadakan fun games, sesi tanya jawab dan breakout room yang bertujuan agar mahasiswa baru lebih mengenal lagi prodinya masing-masing. Kepada seluruh mahasiswa baru selamat bergabung dan menjadi keluarga besar UNSIA… #pensamaku #maba #kuliahonline #kampusonline #kuliahfullonline created by Universitas Siber Asia with Back 2 R&B ✨’s original sound",7710,2026-07-01 04:17:47
7556551031618948364,https://www.tiktok.com/@univsiberasia/video/7556551031618948364,"Dalam rangka Hari Batik Nasional, yuk kita kenakan batik terbaik kita! Tunjukkan kebanggaan sebagai bagian dari Indonesia yang kaya budaya! #OOTD Sobat UNSIA hari ini udah batik belum? #kuliahonlinediunsia #haribatiknasional #fyp  created by Universitas Siber Asia with Yura Yunita’s Bandung",7606,2026-07-01 04:17:47
7555727081657699640,https://www.tiktok.com/@univsiberasia/video/7555727081657699640,"Pov Dosen UNSIA ikutan trend ""Tepuk Sakinah""  Energi para dosen UNSIA bener-bener pecah, gaada habisnya, kalian setuju ngga nih?🤩 #kuliahonlinediunsia #fyp #tepuksakinah  created by Universitas Siber Asia with KUA Menteng’s suara asli - KUA Menteng",6308,2026-07-01 04:17:47
7555723450053070091,https://www.tiktok.com/@univsiberasia/video/7555723450053070091,"Keseruan pada saat PKM di Desa Tarumajaya, Pangalengan, Bandung. Ada dosen favorit sobat UNSIA ga nih?  Tulis di kolom komentar ya🤩 #kuliahonline #kuliahonlinediunsia #fyp  created by Universitas Siber Asia with 🪐💫✨’s original sound - 🪐💫✨",5167,2026-07-01 04:17:47
