reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,tgl_update,sentiment,business_category,sub_issue,merge_group,confidence_level
d4b6d4ab-96d4-4d09-84f3-e443190daed6,rizqi fn,https://play-lh.googleusercontent.com/a/ACg8ocJ6r8x1hRv6sSr3yeylZJWnP1cMGY2ghG4SKcd5IDqFiJyqUQ=mo,"gajelas sumpah, pake 2 nomor buat 2 akun 2 2 nya malah ga bisa di loginin, notifikasi nya ""nomor ini pernah terdaftar, tapi sudah tidak aktif atas permintaanmu"" aneh.",1,0,,2026-06-14 14:18:36,"Hai, Kak. Mohon maaf atas ketidaknyamanan yang Kakak alami. Untuk penelusuran lebih lanjut terkait kendala Kakak, Kakak dapat menghubungi Shalma melalui DM Instagram Alfagift dengan melampirkan kode #3896583 agar dibantu pengecekan. 🙏 ^aj",2026-06-14 15:19:26,,2026-06-15 14:42:13,negatif,Manajemen Akun,Akun pengguna tidak aktif atau gagal login,ACCOUNT_ACCESS,High
2d80201b-33a7-45de-ba5b-86a2f509a563,Via Nov,https://play-lh.googleusercontent.com/a/ACg8ocKca00phRH2lC7QuT9eDkTZZoDMtMA638TDXzu7AAtJUqwk-A=mo,"aplikasi gk becus, error lh gk menanggapi lah TAIII",1,0,4.50.0,2026-06-14 13:31:28,"Hai, Kak. Mohon maaf atas ketidaknyamanan yang Kakak alami. Untuk penelusuran lebih lanjut terkait kendala Kakak, Kakak dapat menghubungi Shalma melalui DM Instagram Alfagift dengan melampirkan kode #3896433 agar dibantu pengecekan. 🙏 ^aj",2026-06-14 14:04:43,4.50.0,2026-06-15 14:42:13,negatif,Kualitas Aplikasi,Pengguna merasa aplikasi tidak memberikan manfaat,USER_EXPERIENCE,High
c050a065-58cd-46d6-9917-a2b37e8da146,Ariana White,https://play-lh.googleusercontent.com/a/ACg8ocJ1_6goV82WriawJm8zvukYzgoIJaWn2AtiORuVd_IJ_9kXng=mo,"baru kali ini saya kecewa berat sama alfagift, msen naget mlh di krim naget yg udh rusak, rasa nuget nya asem bgt trus cripsy bubble nya udah pda gak nempel ke naget nya, giliran minta kejelasan alfagift nya gak ngrespon sama skli",1,0,4.50.0,2026-06-14 12:32:23,"Hai, Kak. Mohon maaf atas ketidaknyamanan terkait kualitas nugget yang Kakak terima. Kami sangat menyesalkan hal ini terjadi. Kakak dapat menghubungi Shalma melalui DM Instagram Alfagift dengan melampirkan kode #3896195 agar dibantu pengecekan. ☹️^ts",2026-06-14 15:13:04,4.50.0,2026-06-15 14:42:13,negatif,Manajemen Akun,Akun pengguna tidak aktif atau gagal login,ACCOUNT_ACCESS,High
769f6393-db39-4d1f-a99c-3821f57a3061,Helmi Adam,https://play-lh.googleusercontent.com/a/ACg8ocJlQg0B25-fyOMhpSyhq-oOHdnGCWEo_cgQuowaSRdb_rB-Xw=mo,"Maaf nih min, jujur sekarang aplikasinya parah banget sering close sendiri, baru bika langsung lemot banget terus close. padahal sudah di instal ulang tapi tetap saja sama. bagaimana bisa belanja online kalo aplikasinya saja super parah.",1,0,,2026-06-14 10:08:13,"Hai, Kak. Mohon maaf atas ketidaknyamanan saat menggunakan aplikasi Alfagift. Untuk kendala aplikasi yang tertutup otomatis, silakan pastikan sistem operasi ponsel Kakak sudah versi terbaru. Jika masih terkendala, Kakak dapat menghubungi Shalma melalui DM Instagram Alfagift dengan melampirkan kode #3895791 agar dibantu pengecekan. 😊^ts",2026-06-14 11:11:49,,2026-06-15 14:42:13,negatif,Manajemen Akun,Akun pengguna tidak aktif atau gagal login,ACCOUNT_ACCESS,High
ffb2b761-9fb8-41e0-8009-5760e2e66795,Aurora angela,https://play-lh.googleusercontent.com/a-/ALV-UjWHbO85HOkidNu_sgCJtJ1y-TPaMUFi0DGc1NfcG_3dbaFGXt4,aplikasinya sekarang lemot banget. sering force dan keluar sendiri. lama banget pula masuknya. jangan terlalu banyak menu atau dibuat lebih ringkas gitu. jadinya susah banget mau order.,2,0,,2026-06-14 07:45:57,"Hai, Kak. Mohon maaf atas ketidaknyamanan saat mengakses aplikasi Alfagift. Kami akan terus melakukan optimalisasi agar aplikasi lebih ringan dan stabil. Kakak dapat menghubungi Shalma melalui DM Instagram Alfagift dengan melampirkan kode #3895455 agar dibantu pengecekan. 😊^ts",2026-06-14 11:12:25,,2026-06-15 14:42:13,negatif,Stabilitas Aplikasi,Aplikasi sering mengalami error dan keluar sendiri,PERFORMANCE_BUG,High
841aaa02-05cd-4be4-a986-15a9afa9e598,Rizky Aristu Antonis,https://play-lh.googleusercontent.com/a/ACg8ocKWoauRUUfnNSyMEv2iWuehhMZMBRHCg3UINx8OFqhzmooL8A=mo,"Payment dari jam 18.16 Status berubah proses pengiriman jam 20.50 Respon chat toko lambat, nomor telpon toko tidak bisa di hubungin ditunggu sampai jam 23.00 pesanan gk dateng juga.",1,0,4.50.0,2026-06-13 22:49:48,"Hai, Kak. Mohon maaf atas kendala pesanan yang belum diterima dan respon toko yang lambat. Kami akan bantu cek status pesanan Kakak lebih lanjut. Kakak dapat menghubungi Shalma melalui DM Instagram Alfagift dengan melampirkan kode #3895007 agar dibantu pengecekan. 😊^ts",2026-06-14 11:14:02,4.50.0,2026-06-15 14:42:13,negatif,Layanan Pengiriman,Keterlambatan pengiriman dan status pesanan tidak akurat,DELIVERY_ISSUE,High
3f578334-9b16-474a-bb15-d43cb40c9465,Argantara 2004,https://play-lh.googleusercontent.com/a/ACg8ocK6g9Tr6YAFUrmArkMlSwD4gxVfmZLeLP15MfC2NudnXQnkzg=mo,"Pengiriman lambat, bahkan dari jam 7 baru dikirim besoknya, lain kali diperhatikan kenyamanan customer",1,0,4.50.0,2026-06-13 22:14:21,"Hai, Kak. Mohon maaf atas ketidaknyamanan yang Kakak alami. Untuk penelusuran lebih lanjut terkait kendala Kakak, Kakak dapat menghubungi Shalma melalui DM Instagram Alfagift dengan melampirkan kode #3894929 agar dibantu pengecekan. 🙏 ^aj",2026-06-14 09:44:10,4.50.0,2026-06-15 14:42:13,negatif,Layanan Pengiriman,Keterlambatan pengiriman dan status pesanan tidak akurat,DELIVERY_ISSUE,High
d29fbd9d-ee1a-4f0e-91d1-beb6a629de56,Arjun Gaming,https://play-lh.googleusercontent.com/a-/ALV-UjXYrfRD0qcF6s1m8uCGr62gUDnakjJxuo7TYPNKx54mxSiEJUg,ga rekomend bangett bayangin aja member dah lama tiba tiba ga bisa,1,0,,2026-06-13 21:26:36,"Hai, Kak. Mohon maaf atas ketidaknyamanan yang Kakak alami. Untuk penelusuran lebih lanjut terkait kendala Kakak, Kakak dapat menghubungi Shalma melalui DM Instagram Alfagift dengan melampirkan kode #3894783 agar dibantu pengecekan. 🙏 ^aj",2026-06-14 09:43:30,,2026-06-15 14:42:13,negatif,Manajemen Akun,Akun pengguna tidak aktif atau gagal login,ACCOUNT_ACCESS,Medium
fa7f7549-229f-45ad-ae66-f4bed877407e,Deti Verawati,https://play-lh.googleusercontent.com/a-/ALV-UjULvxOHhSNCEld7k47QhalCMUevUznVBad4jlkHV0lJKjgCk50f,sudah 5hari aplikasinya gk bisa digunakn sudah diperbaruhi dan di instal ulang tapi masih saja gk bisa digunakaan ada apa ya???????????????????? 9-13 jun 2026,2,0,4.50.0,2026-06-13 20:21:56,"Hai, Kak. Mohon maaf atas kendala yang dialami. Kakak bisa menghubungi Shalma melalui DM Instagram terkait detail kendalanya agar dapat ditindakanjuti. Terima kasih🙏️^fee",2026-06-14 11:17:56,4.50.0,2026-06-15 14:42:13,negatif,Manajemen Akun,Akun pengguna tidak aktif atau gagal login,ACCOUNT_ACCESS,High
7d216d0b-688f-40dd-999a-ba3e54633f63,K D,https://play-lh.googleusercontent.com/a/ACg8ocIrknDhEb6CpXCfmkqXNV_GukVW_QXQUALS3rEUf5yCcAdSDw=mo,"kok sekarang pengirimannya jadi lama ya? biasanya paling lama 2 jam tapi sekarang malah 5 jam belum dikirim2 juga udah gitu diundur pula banyak alasan kayak ""pelanggan tidak menjawab telepon"" padahal daritadi ga ada telepon masuk.",2,0,4.50.0,2026-06-13 19:44:13,"Hai, Kak. Mohon maaf atas ketidaknyamanan yang Kakak alami. Untuk penelusuran lebih lanjut terkait kendala Kakak, Kakak dapat menghubungi Shalma melalui DM Instagram Alfagift dengan melampirkan kode #3894355 agar dibantu pengecekan. 🙏 ^aj",2026-06-14 09:44:21,4.50.0,2026-06-15 14:42:13,negatif,Layanan Pengiriman,Keterlambatan pengiriman dan status pesanan tidak akurat,DELIVERY_ISSUE,High
