reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,tgl_update,sentiment,business_category,sub_issue,merge_group,confidence_level
27ccc53e-f079-41b0-a98c-bf9a8f8e96cd,Ramadhanya Limo,https://play-lh.googleusercontent.com/a/ACg8ocKINcUQQb89tEgcYNBlXj-xiJ7BbzkpNayFC3OqunC_Qy7Vpg=mo,Tidak bisa melakukan pembayaran karena saat masuk di bagian pembayaran loading lama sekali pdhl sdh pakai data internet.,3,0,4.50.0,2026-06-13 17:47:44,"Hai, Kak Ramadhanya. Maaf banget atas kendala yang terjadi. Kakak dapat menghubungi Shalma melalui DM Instagram Alfagift dengan melampirkan kode 3893671 agar dibantu pengecekan. Kejadian ini akan Shalma jadikan evaluasi untuk lebih baik lagi. Terima kasih :) ^ds",2026-06-14 13:12:38,4.50.0,2026-06-15 14:42:13,netral,Manajemen Akun dan Transaksi,Kendala login dan error saat proses checkout,LOGIN_ERROR,High
330b873e-110e-40e5-8606-5d6c32f44a64,Sechan M,https://play-lh.googleusercontent.com/a-/ALV-UjUfX6MXgMmLEnSlK1teZGbzizM00oKYtJj44mA6cZ1JhtP5B2I,suka eror,3,0,,2026-06-13 15:46:32,"Hai, Kak Sechan. Maaf banget atas kendala yang terjadi. Kakak dapat menghubungi Shalma melalui DM Instagram Alfagift dengan melampirkan kode 3893081 agar dibantu pengecekan. Kejadian ini akan Shalma jadikan evaluasi untuk lebih baik lagi. Terima kasih :) ^ds",2026-06-14 09:09:13,,2026-06-15 14:42:13,netral,Performa Aplikasi,Aplikasi sering mengalami error dan force close,PERFORMANCE_BUG,Medium
12b56897-8523-4444-aab4-12751a702903,Abdurrahman Abid,https://play-lh.googleusercontent.com/a-/ALV-UjULwBbaBvutwgWakjv7ozaCfLRnjYjnHlhwwJW9zgdlH9RLkgPi,"saya dari dulu pake alfagift dari 2022, tapi kenapa sekarang ada ongkir ya 5k dan harus ada minimal belanja 25k, baru dapar gratis ongkir dulu tidak ada minimal-minimalan makanya setia, tapi sekarang ga dulu, kecewa sekarang sama Alfagift",3,0,4.50.0,2026-06-12 07:31:04,"Hai, Kak. Kami mohon maaf atas ketidaknyamanannya. Saat ini Kakak tetap bisa mendapatkan gratis ongkir dengan minimal belanja Rp25.000. Kebijakan ini kami terapkan untuk terus meningkatkan pelayanan dan pengalaman berbelanja Kakak di Alfagift agar lebih baik lagi. 😊^Ynaa",2026-06-12 09:58:33,4.50.0,2026-06-15 14:42:13,netral,Manajemen Akun dan Transaksi,Struk belanja dan poin tidak masuk ke aplikasi,TRANSACTION_SYNC_ERROR,High
22785777-4e96-4282-b345-2a682bd6b70a,Mey Sa28,https://play-lh.googleusercontent.com/a/ACg8ocJpVo-sz-q5AoCVdc0H6YsRoN7s-mGWuhY2rBRMXrtXK9WMSw=mo,ini aplikasi nya eror kah? kok gabisa login ya? kasi bintang 3 dlu soalnya keluar terus setiap mau login,3,0,4.50.0,2026-06-11 12:14:45,"Hai, Kak. Maaf banget atas kendala yang terjadi. Kakak dapat menghubungi Shalma melalui DM Instagram Alfagift dengan melampirkan kode 3883491 agar dibantu pengecekan. Kejadian ini akan Shalma jadikan evaluasi untuk lebih baik lagi. Terima kasih :) ^ds",2026-06-11 12:26:05,4.50.0,2026-06-15 14:42:13,netral,Manajemen Akun dan Transaksi,Kendala login dan error saat proses checkout,LOGIN_ERROR,High
8784453e-f7a4-4fbb-8349-078fc6c3e753,Puji Yantih,https://play-lh.googleusercontent.com/a/ACg8ocItn2EDW9z2uPc7MG_z-WBAGDD5h01pI0JqfRrimAgS3KneKQ=mo,sekarang harus belanja 25 ribu dulu baru dapet gratis ongkir kecewa banget padahal langganan alfagift tapi semenjak ada ongkir jadi males beli di alfagift lagi tolong di kembalikan ongkir kaya dulu lagi tanpa ada batasan belanja,3,0,4.50.0,2026-06-10 20:34:58,"Hai, Kak. Mohon maaf atas ketidaknyamanannya. Sebagai informasi, Kakak bisa mendapatkan gratis ongkir dengan belanja minimal Rp25.000. Kami sangat menghargai masukan Kakak untuk meningkatkan layanan kami ke depannya. 🙏^Ynaa",2026-06-10 21:53:31,4.50.0,2026-06-15 14:42:13,netral,Manajemen Akun dan Transaksi,Struk belanja dan poin tidak masuk ke aplikasi,TRANSACTION_SYNC_ERROR,High
9e874a60-8649-4f14-b060-8e1010df6204,Hadisa Melati Surya,https://play-lh.googleusercontent.com/a-/ALV-UjWcNgKA4_FPH7ioi86oOPbsfcCJW1sbSIr3Fk7oLdsmI-KJstph,"Fitur chat toko tolong diaktifin lagi, jd gabisa nanya stok sblm order susah mau pesen. klo gaada suka dikasih varian lain 😤",3,0,4.50.0,2026-06-10 13:03:51,"Hai, Kak. Kami memohon maaf atas kendala fitur chat toko yang belum tersedia. Saat ini tim kami sedang melakukan perbaikan agar fitur dapat kembali digunakan. Kakak dapat menghubungi Shalma melalui DM Instagram Alfagift dengan melampirkan kode #3879870 agar dibantu pengecekan. 🙏^Ynaa",2026-06-10 13:18:35,4.50.0,2026-06-15 14:42:13,netral,Manajemen Akun dan Transaksi,Kendala login dan error saat proses checkout,LOGIN_ERROR,High
7901b3bf-48f1-421f-82f0-5b9708b019c5,alarikh boy,https://play-lh.googleusercontent.com/a/ACg8ocLwRGqT_VAcQoV8F_6A8FQWxBSJAK0QJdU2YgGpwh-5Dp3xnA=mo,"fitur chat ke toko selalu ceklis 1. tp status toko di chat terlihat online terus. tp selalu chat. klo di chat itu utk memberikan arahan, titik tujuan rmh pemesan. tp selalu ceklis 1. alhasil pengantar selalu di rmh yg salah. ditmbh lagi, kurir berganti². perbaiki fitur chat toko. untuk mempermudah komunikasi pelanggan dg toko.",3,0,,2026-06-09 20:34:59,"Hai, Kak. Mohon maaf atas kendala fitur chat yang tidak terkirim ke toko. Kami akan segera melakukan pengecekan lebih lanjut terkait sistem tersebut agar komunikasi pengiriman lebih lancar. Kakak dapat menghubungi Shalma melalui DM Instagram Alfagift dengan melampirkan kode #3878313 agar dibantu pengecekan. 📦^ts",2026-06-10 11:53:20,,2026-06-15 14:42:13,netral,Layanan Pengiriman,Keterlambatan pengiriman dan kurangnya notifikasi kurir,DELIVERY_ISSUE,High
61ee2635-c7e0-497e-929e-dfff8ca3affa,Plh,https://play-lh.googleusercontent.com/a/ACg8ocK0zb822GE09LKLRnCcnFUE0lKtIld5VNBswLEx5QsF0beSLQ=mo,"awalnya saya suka banget dengan adanya alfagift,bisa belaja sambil rebahan,tapi lama kelamaan di buat jengkel,yang alesan tidak ada 1 barang yg di pesan ,sehingga di batalkan,terus titik lokasi alamat sering banget ubah sendiri ,sehingga pesanan di batalkan .gak tau mau nyalahin ke siapa ,tapi yang pasti alfagiftnya. yg makin lama makin ruwet",3,0,4.49.0,2026-06-09 19:48:36,"Hai, Kak. Mohon maaf atas ketidaknyamanan terkait pembatalan pesanan dan kendala lokasi di Alfagift. Kami akan melakukan evaluasi agar layanan lebih baik. Kakak dapat menghubungi Shalma melalui DM Instagram Alfagift dengan melampirkan kode #3878128 agar dibantu pengecekan. 😊^ts",2026-06-10 11:41:24,4.49.0,2026-06-15 14:42:13,netral,Layanan Pengiriman,Keterlambatan pengiriman dan kurangnya notifikasi kurir,DELIVERY_ISSUE,High
944544fc-d368-44f0-a1b6-94ff22f85170,tsaqifa fiq,https://play-lh.googleusercontent.com/a-/ALV-UjUbAA22mUU8EeyVSIVX5rzrbqJYOJHlqAtkhvW4rReI-zj7VoqF,aplikasi mnt update muluk. lemot bgt tiap di buka ampun deh,3,0,4.50.0,2026-06-09 18:22:15,"Hai, Kak. Mohon maaf atas ketidaknyamanannya. Pembaruan aplikasi rutin dilakukan untuk meningkatkan performa dan fitur agar pengalaman belanja Kakak lebih optimal. Pastikan koneksi internet stabil dan cache aplikasi sudah dibersihkan ya. 😊^ts",2026-06-10 11:40:46,4.50.0,2026-06-15 14:42:13,netral,Stabilitas Aplikasi,Aplikasi berjalan lambat dan sering meminta update,PERFORMANCE_BUG,High
ffad787d-d1ad-48a3-9c7e-7ab156e35b98,Netty tie,https://play-lh.googleusercontent.com/a-/ALV-UjV0jDCwp-g3NcwUu38sEJ9qryGicw3kA1lkHLzgEgIEgFPCkzVk,"sistemnya parah banget skrng sudah uninstall download lagi , bersihin chace tetep aja Kelua sendiri boro2 mau klik ke kranjang parah parah jeleknye",3,0,,2026-06-09 13:44:59,"Hai, Kak. Mohon maaf atas kendala aplikasi yang sering tertutup otomatis. Kami sarankan Kakak memastikan sistem operasi ponsel sudah versi terbaru. Jika masih terkendala, Kakak dapat menghubungi Shalma melalui DM Instagram Alfagift dengan melampirkan kode #3876860 agar dibantu pengecekan. ☹️^ts",2026-06-09 15:43:59,,2026-06-15 14:42:13,netral,Stabilitas Aplikasi,Aplikasi berjalan lambat dan sering meminta update,PERFORMANCE_BUG,High
