reviewId,content,topic_id,topic_name,main_topic_prob,alt_topic_1,alt_topic_1_name,alt_topic_1_prob,alt_topic_2,alt_topic_2_name,alt_topic_2_prob
d4b6d4ab-96d4-4d09-84f3-e443190daed6,"gajelas sumpah, pake 2 nomor buat 2 akun 2 2 nya malah ga bisa di loginin, notifikasi nya ""nomor ini pernah terdaftar, tapi sudah tidak aktif atas permintaanmu"" aneh.",1,Bisa Akun Tiba,0.837902843952179,4,Voucher Pin Pakai,0.7972893118858337,18,Enggak Kagak Bisa,0.7909201979637146
2d80201b-33a7-45de-ba5b-86a2f509a563,"aplikasi gk becus, error lh gk menanggapi lah TAIII",13,Guna Aplikasi Membantu,0.7460250854492188,10,Mulu Eror Sering,0.7845522165298462,2,Daftar Susah Banget,0.771791934967041
c050a065-58cd-46d6-9917-a2b37e8da146,"baru kali ini saya kecewa berat sama alfagift, msen naget mlh di krim naget yg udh rusak, rasa nuget nya asem bgt trus cripsy bubble nya udah pda gak nempel ke naget nya, giliran minta kejelasan alfagift nya gak ngrespon sama skli",1,Bisa Akun Tiba,0.7626574635505676,0,Jam Di Saya,0.7883915901184082,4,Voucher Pin Pakai,0.7711907625198364
769f6393-db39-4d1f-a99c-3821f57a3061,"Maaf nih min, jujur sekarang aplikasinya parah banget sering close sendiri, baru bika langsung lemot banget terus close. padahal sudah di instal ulang tapi tetap saja sama. bagaimana bisa belanja online kalo aplikasinya saja super parah.",1,Bisa Akun Tiba,0.8491194248199463,2,Daftar Susah Banget,0.8247156143188477,4,Voucher Pin Pakai,0.81024169921875
ffb2b761-9fb8-41e0-8009-5760e2e66795,aplikasinya sekarang lemot banget. sering force dan keluar sendiri. lama banget pula masuknya. jangan terlalu banyak menu atau dibuat lebih ringkas gitu. jadinya susah banget mau order.,10,Mulu Eror Sering,0.7340347766876221,2,Daftar Susah Banget,0.7918881177902222,6,Lama Banget Pengirimannya,0.7591180801391602
841aaa02-05cd-4be4-a986-15a9afa9e598,"Payment dari jam 18.16 Status berubah proses pengiriman jam 20.50 Respon chat toko lambat, nomor telpon toko tidak bisa di hubungin ditunggu sampai jam 23.00 pesanan gk dateng juga.",0,Jam Di Saya,0.826250433921814,7,Respon Pesanan Tidak,0.8181918859481812,21,Fitur Tambahkan Salah,0.759590208530426
3f578334-9b16-474a-bb15-d43cb40c9465,"Pengiriman lambat, bahkan dari jam 7 baru dikirim besoknya, lain kali diperhatikan kenyamanan customer",0,Jam Di Saya,0.808463454246521,7,Respon Pesanan Tidak,0.851561427116394,9,Pengiriman Lama Terlalu,0.8098912239074707
d29fbd9d-ee1a-4f0e-91d1-beb6a629de56,ga rekomend bangett bayangin aja member dah lama tiba tiba ga bisa,1,Bisa Akun Tiba,0.6659995317459106,2,Daftar Susah Banget,0.7227796316146851,24,Top Up Topup,0.7154179811477661
fa7f7549-229f-45ad-ae66-f4bed877407e,sudah 5hari aplikasinya gk bisa digunakn sudah diperbaruhi dan di instal ulang tapi masih saja gk bisa digunakaan ada apa ya???????????????????? 9-13 jun 2026,1,Bisa Akun Tiba,0.822495698928833,8,Dibuka Buka Bisa,0.8057289123535156,23,Gambar Muncul Produk,0.7686519622802734
7d216d0b-688f-40dd-999a-ba3e54633f63,"kok sekarang pengirimannya jadi lama ya? biasanya paling lama 2 jam tapi sekarang malah 5 jam belum dikirim2 juga udah gitu diundur pula banyak alasan kayak ""pelanggan tidak menjawab telepon"" padahal daritadi ga ada telepon masuk.",0,Jam Di Saya,0.8597110509872437,16,Alamat Tercover Lokasi,0.8023854494094849,19,Galon Tebus Murah,0.789219856262207
